date,block_size,difficulty,hashrate,market_cap,mining_profitability,transaction,tweets,price
01-11-2018,740358,7.18301E+12,6.04E+19,1.10386E+11,0.205,281787,31618,6361
02-11-2018,835021,7.1844E+12,5.12E+19,1.11241E+11,0.226,292561,22288,6410
03-11-2018,662372,7.1844E+12,5.41E+19,1.10816E+11,0.239,249403,18645,6385
04-11-2018,783237,7.1844E+12,5.04E+19,1.11333E+11,0.197,226124,24207,6414
05-11-2018,798833,7.1844E+12,4.79E+19,1.11983E+11,0.245,296139,23158,6451
06-11-2018,823237,7.1844E+12,5.03E+19,1.12056E+11,0.208,285323,25550,6454
07-11-2018,845533,7.1844E+12,4.69E+19,1.1368E+11,0.23,293604,24951,6547
08-11-2018,869253,7.1844E+12,4.48E+19,1.12926E+11,0.222,277476,24614,6503
09-11-2018,852298,7.1844E+12,4.43E+19,1.1165E+11,0.234,283769,25018,6429
10-11-2018,723726,7.1844E+12,4.36E+19,1.11574E+11,0.244,252368,20709,6424
11-11-2018,693608,7.1844E+12,5.20E+19,1.11364E+11,0.227,246845,18630,6411
12-11-2018,830166,7.1844E+12,4.98E+19,1.11628E+11,0.228,299866,23212,6426
13-11-2018,845026,7.1844E+12,4.65E+19,1.11279E+11,0.209,279040,25340,6405
14-11-2018,823903,7.1844E+12,4.74E+19,1.06986E+11,0.223,292620,34169,6158
15-11-2018,909081,7.1844E+12,4.62E+19,97395553276,0.197,291398,30694,5605
16-11-2018,860424,7.17597E+12,4.28E+19,97518484653,0.211,282998,28077,5612
17-11-2018,701252,6.6533E+12,4.67E+19,96822469696,0.219,262504,23964,5571
18-11-2018,747156,6.6533E+12,4.66E+19,97915600891,0.188,239680,21832,5633
19-11-2018,841793,6.6533E+12,4.11E+19,91876473627,0.208,267845,39010,5285
20-11-2018,889450,6.6533E+12,4.14E+19,80519311107,0.192,288318,36659,4632
21-11-2018,913929,6.6533E+12,4.04E+19,78726938509,0.153,254837,30984,4528
22-11-2018,903052,6.6533E+12,3.86E+19,78959007503,0.184,265994,27754,4541
23-11-2018,872986,6.6533E+12,3.89E+19,75205987265,0.178,275136,26345,4325
24-11-2018,753033,6.6533E+12,4.51E+19,74946643919,0.174,249874,22902,4310
25-11-2018,806718,6.6533E+12,4.49E+19,66962119438,0.139,239129,26859,3850
26-11-2018,911063,6.6533E+12,3.69E+19,68402836685,0.152,256951,29115,3933
27-11-2018,842139,6.6533E+12,4.25E+19,65676241094,0.149,268402,29976,3776
28-11-2018,867753,6.6533E+12,4.26E+19,71633743871,0.146,254338,29142,4118
29-11-2018,911816,6.6533E+12,3.37E+19,74307310879,0.172,246121,28709,4271
30-11-2018,914645,6.6533E+12,3.51E+19,71851288563,0.153,250056,25626,4129
01-12-2018,829836,6.6533E+12,3.82E+19,72040425440,0.171,241723,26347,4140
02-12-2018,789665,6.6533E+12,3.89E+19,72950446647,0.156,222559,21596,4192
03-12-2018,841016,6.19402E+12,3.68E+19,69689804833,0.159,240538,27894,4004
04-12-2018,805907,5.6464E+12,3.37E+19,69284733767,0.207,270051,25332,3981
05-12-2018,804689,5.6464E+12,3.91E+19,67884946138,0.165,256371,27357,3900
06-12-2018,840798,5.6464E+12,3.64E+19,65378504883,0.177,279519,null,3756
07-12-2018,913930,5.6464E+12,3.51E+19,59452333645,0.142,253776,28638,3415
08-12-2018,746569,5.6464E+12,3.51E+19,60046342941,0.158,230977,22270,3449
09-12-2018,745255,5.6464E+12,3.32E+19,62013587185,0.173,238441,23363,3561
10-12-2018,850595,5.6464E+12,3.69E+19,61897821089,0.152,258229,22818,3554
11-12-2018,816101,5.6464E+12,3.64E+19,60239816384,0.151,251362,22603,3459
12-12-2018,854429,5.6464E+12,3.49E+19,60672194258,0.152,261303,21876,3483
13-12-2018,814235,5.6464E+12,3.42E+19,59796861778,0.167,268291,21792,3433
14-12-2018,786161,5.6464E+12,4.00E+19,57516311871,0.153,275655,24445,3302
15-12-2018,711964,5.6464E+12,4.21E+19,56726239388,0.145,262730,18577,3256
16-12-2018,768751,5.6464E+12,3.65E+19,57463467350,0.131,226338,19526,3298
17-12-2018,763719,5.6464E+12,3.71E+19,59549671880,0.186,298663,24940,3417
18-12-2018,823413,5.62109E+12,4.35E+19,62304534024,0.134,266117,25600,3575
19-12-2018,828765,5.10642E+12,3.46E+19,66460465078,0.209,302243,26446,3813
20-12-2018,858173,5.10642E+12,3.61E+19,69444172000,0.189,287138,24630,3984
21-12-2018,806064,5.10642E+12,3.43E+19,70322544864,0.209,280448,22143,4034
22-12-2018,619504,5.10642E+12,3.97E+19,68325378650,0.218,251041,17737,3919
23-12-2018,590793,5.10642E+12,4.47E+19,70421810239,0.2,250563,17701,4039
24-12-2018,735757,5.10642E+12,4.31E+19,72807331718,0.186,272145,21198,4175
25-12-2018,672862,5.10642E+12,3.93E+19,66784326506,0.196,264893,18394,3829
26-12-2018,705634,5.10642E+12,3.97E+19,66853638595,0.191,281148,19107,3833
27-12-2018,693238,5.10642E+12,4.25E+19,65694192615,0.194,299846,19522,3766
28-12-2018,716650,5.10642E+12,4.25E+19,65360671015,0.185,308100,20589,3746
29-12-2018,745344,5.10642E+12,4.09E+19,68310418638,0.166,264842,19252,3915
30-12-2018,614351,5.10642E+12,3.86E+19,66925315457,0.22,267463,18295,3835
31-12-2018,687804,5.24851E+12,4.48E+19,66397316191,0.166,259529,18611,3804
01-01-2019,653046,5.6186E+12,4.05E+19,65348535552,0.173,234576,17069,3744
02-01-2019,732811,5.6186E+12,4.35E+19,67471069759,0.169,271545,18830,3865
03-01-2019,735546,5.6186E+12,4.15E+19,67636611728,0.183,290861,26754,3874
04-01-2019,734502,5.6186E+12,4.34E+19,66716274276,0.166,281623,21139,3821
05-01-2019,638306,5.6186E+12,4.65E+19,67429025641,0.17,265029,20096,3861
06-01-2019,640725,5.6186E+12,4.06E+19,68542727113,0.172,258381,18883,3925
07-01-2019,749891,5.6186E+12,4.03E+19,70771709195,0.179,284641,20476,4052
08-01-2019,669507,5.6186E+12,4.35E+19,70410186948,0.198,318355,19387,4031
09-01-2019,677570,5.6186E+12,4.46E+19,70512242207,0.188,318892,21237,4036
10-01-2019,750743,5.6186E+12,4.57E+19,66825238691,0.165,327182,20948,3825
11-01-2019,741784,5.6186E+12,4.28E+19,63988750090,0.16,308224,19317,3662
12-01-2019,680278,5.6186E+12,4.15E+19,63755093368,0.153,281364,16138,3648
13-01-2019,668040,5.6186E+12,3.69E+19,62927338644,0.168,276860,16041,3600
14-01-2019,747636,5.86261E+12,4.21E+19,62991722386,0.161,326536,19018,3604
15-01-2019,806204,5.88399E+12,4.25E+19,63995177298,0.144,302147,18363,3661
16-01-2019,854316,5.88399E+12,3.82E+19,63400681290,0.16,305569,18790,3626
17-01-2019,831491,5.88399E+12,3.80E+19,63357469225,0.153,296568,21544,3623
18-01-2019,794645,5.88399E+12,3.78E+19,63597039010,0.168,305827,19125,3637
19-01-2019,738045,5.88399E+12,3.92E+19,64510142528,0.158,282055,16923,3689
20-01-2019,625012,5.88399E+12,4.59E+19,63627886204,0.157,293961,17285,3638
21-01-2019,734970,5.88399E+12,4.25E+19,62243536234,0.159,315052,18571,3558
22-01-2019,793686,5.88399E+12,4.13E+19,62512548921,0.142,295910,18601,3573
23-01-2019,759990,5.88399E+12,4.26E+19,62852453501,0.156,293348,19434,3592
24-01-2019,692186,5.88399E+12,4.20E+19,62569599523,0.174,307984,19994,3576
25-01-2019,760520,5.88399E+12,4.49E+19,62656579186,0.14,300947,17787,3580
26-01-2019,718215,5.88399E+12,4.06E+19,63018022520,0.168,288135,16307,3601
27-01-2019,678870,5.88399E+12,4.36E+19,62624884981,0.142,276514,14794,3578
28-01-2019,770125,5.83666E+12,4.20E+19,60806247894,0.152,307917,19069,3474
29-01-2019,778181,5.81466E+12,4.09E+19,60083631409,0.155,326016,19242,3432
30-01-2019,829541,5.81466E+12,4.34E+19,60657442089,0.137,321844,19785,3464
31-01-2019,783696,5.81466E+12,4.04E+19,60570988690,0.169,353790,20616,3459
01-02-2019,784072,5.81466E+12,4.46E+19,60501634950,0.156,339183,14658,3455
02-02-2019,757396,5.81466E+12,4.57E+19,60582064029,0.138,321888,15728,3459
03-02-2019,724160,5.81466E+12,4.00E+19,60500054155,0.15,300033,15208,3454
04-02-2019,784463,5.81466E+12,4.22E+19,60302185373,0.151,335141,18658,3442
05-02-2019,802565,5.81466E+12,4.24E+19,60370276297,0.151,353922,19792,3446
06-02-2019,800137,5.81466E+12,4.56E+19,59571675744,0.155,349432,20673,3400
07-02-2019,713160,5.81466E+12,4.89E+19,59437674442,0.152,352872,18834,3392
08-02-2019,729261,5.81466E+12,5.00E+19,60998792673,0.143,335117,20304,3481
09-02-2019,705352,5.81466E+12,4.49E+19,63979979513,0.154,310742,18400,3650
10-02-2019,705346,5.89401E+12,4.14E+19,63901881186,0.155,299469,15294,3645
11-02-2019,784190,6.06152E+12,4.40E+19,63768521747,0.152,315580,17137,3637
12-02-2019,889958,6.06152E+12,4.14E+19,63316502244,0.142,271445,18536,3611
13-02-2019,857617,6.06152E+12,4.00E+19,63417379805,0.176,352498,19037,3617
14-02-2019,860001,6.06152E+12,4.83E+19,63145280953,0.133,354342,20146,3601
15-02-2019,807873,6.06152E+12,4.00E+19,63158177392,0.145,296602,17973,3601
16-02-2019,766757,6.06152E+12,3.95E+19,63443243993,0.174,331987,14503,3617
17-02-2019,690273,6.06152E+12,4.96E+19,63502617351,0.146,327304,15013,3620
18-02-2019,809431,6.06152E+12,4.79E+19,66599922754,0.156,344119,20088,3796
19-02-2019,812649,6.06152E+12,4.75E+19,69033889855,0.165,348086,20657,3935
20-02-2019,893195,6.06152E+12,4.09E+19,69183566555,0.16,314190,19783,3943
21-02-2019,895104,6.06152E+12,3.99E+19,69185476839,0.15,297476,18673,3942
22-02-2019,813363,6.06152E+12,4.13E+19,69472553572,0.198,347677,18990,3958
23-02-2019,757262,6.06152E+12,4.82E+19,70322912604,0.151,328096,17467,4006
24-02-2019,810198,6.06408E+12,4.13E+19,70574626833,0.17,320309,19043,4020
25-02-2019,844004,6.07185E+12,4.30E+19,67106834962,0.162,336491,18557,3822
26-02-2019,826141,6.07185E+12,4.46E+19,67128554508,0.176,366407,18337,3823
27-02-2019,847877,6.07185E+12,4.20E+19,67060993735,0.163,344419,17989,3819
28-02-2019,864280,6.07185E+12,4.70E+19,67317019761,0.155,367677,17668,3833
01-03-2019,805852,6.07185E+12,4.96E+19,67389264253,0.159,354260,16498,3837
02-03-2019,889312,6.07185E+12,4.39E+19,67200149656,0.146,335732,14475,3826
03-03-2019,792584,6.07185E+12,4.23E+19,67084673685,0.167,353537,14176,3819
04-03-2019,808530,6.07185E+12,4.35E+19,65808376199,0.15,304051,17545,3746
05-03-2019,734006,6.07185E+12,4.18E+19,66525695404,0.171,285567,18838,3786
06-03-2019,817130,6.07185E+12,4.14E+19,67771159769,0.153,277735,18028,3857
07-03-2019,727597,6.07185E+12,4.28E+19,68255106805,0.164,282381,18488,3884
08-03-2019,722121,6.07185E+12,4.29E+19,68473189354,0.169,285118,17183,3896
09-03-2019,642282,6.07185E+12,4.13E+19,68820290333,0.166,239354,17366,3915
10-03-2019,577445,6.07122E+12,4.49E+19,68833858335,0.15,212741,15841,3916
11-03-2019,782630,6.06889E+12,3.98E+19,68368288434,0.176,294599,18186,3889
12-03-2019,727728,6.06889E+12,4.38E+19,68059233130,0.161,285510,19917,3871
13-03-2019,821372,6.06889E+12,4.19E+19,68073017861,0.159,285822,18492,3871
14-03-2019,749851,6.06889E+12,4.16E+19,68127338985,0.184,299774,20023,3874
15-03-2019,721835,6.06889E+12,4.96E+19,68671538709,0.153,296817,20206,3904
16-03-2019,569132,6.06889E+12,4.66E+19,70463903127,0.177,262104,17435,4006
17-03-2019,543878,6.06889E+12,4.96E+19,70155697872,0.148,227144,15347,3988
18-03-2019,678233,6.06889E+12,4.34E+19,70253269924,0.187,291344,18737,3993
19-03-2019,663657,6.06889E+12,5.20E+19,70437009366,0.169,304570,18727,4003
20-03-2019,684263,6.06889E+12,4.91E+19,70764279165,0.167,304799,19248,4021
21-03-2019,742944,6.06889E+12,4.49E+19,70863143619,0.163,300569,19423,4026
22-03-2019,672939,6.06889E+12,4.84E+19,70399397471,0.168,298363,16970,3999
23-03-2019,595725,6.06889E+12,4.58E+19,70417027846,0.16,251428,15265,4000
24-03-2019,538986,6.36892E+12,4.93E+19,70233289364,0.153,226016,13501,3989
25-03-2019,776089,6.37927E+12,4.49E+19,69968350255,0.166,322043,17740,3974
26-03-2019,914999,6.37927E+12,4.66E+19,69258854928,0.145,366281,17060,3933
27-03-2019,904405,6.37927E+12,4.52E+19,70689039178,0.17,383037,18796,4014
28-03-2019,916249,6.37927E+12,4.54E+19,71018036007,0.166,393552,19331,4032
29-03-2019,910726,6.37927E+12,4.77E+19,71867282015,0.163,369670,19794,4080
30-03-2019,929526,6.37927E+12,4.70E+19,72288326404,0.156,377644,16862,4103
31-03-2019,930324,6.37927E+12,4.19E+19,72284301943,0.174,381513,13999,4103
01-04-2019,919462,6.37927E+12,4.53E+19,72920573215,0.161,368768,19381,4138
02-04-2019,917508,6.37927E+12,4.52E+19,81872169870,0.214,401350,31271,4646
03-04-2019,914967,6.37927E+12,4.73E+19,88619437483,0.204,360108,27604,5028
04-04-2019,898250,6.37927E+12,4.47E+19,87663758652,0.212,354520,19138,4974
05-04-2019,907871,6.37927E+12,4.84E+19,87868404290,0.215,386932,21242,4985
06-04-2019,917618,6.37956E+12,4.78E+19,88990869528,0.192,359430,18512,5048
07-04-2019,868123,6.39302E+12,4.27E+19,90567317750,0.222,350490,18379,5137
08-04-2019,918336,6.39302E+12,4.66E+19,92123194921,0.222,372269,21850,5224
09-04-2019,914041,6.39302E+12,4.58E+19,91703022222,0.2,345939,21506,5200
10-04-2019,915638,6.39302E+12,4.49E+19,92810884908,0.23,396353,20630,5262
11-04-2019,922055,6.39302E+12,4.86E+19,90393150032,0.219,402645,19646,5125
12-04-2019,884001,6.39302E+12,4.89E+19,88962944215,0.205,376616,19211,5043
13-04-2019,869725,6.39302E+12,4.49E+19,89723176780,0.199,366941,14753,5086
14-04-2019,897706,6.39302E+12,4.22E+19,89631041590,0.19,336908,15018,5080
15-04-2019,912957,6.39302E+12,4.03E+19,90435384460,0.24,381328,21915,5125
16-04-2019,896965,6.39302E+12,4.74E+19,90091168438,0.204,358372,20162,5105
17-04-2019,902130,6.39302E+12,4.47E+19,92130849172,0.21,350599,18090,5220
18-04-2019,926204,6.39302E+12,4.49E+19,92929796920,0.227,382832,17682,5265
19-04-2019,918234,6.39302E+12,4.90E+19,92846514118,0.212,361976,18120,5260
20-04-2019,907384,6.39302E+12,4.54E+19,93750757642,0.199,319709,17709,5310
21-04-2019,877369,6.35772E+12,4.82E+19,93246010877,0.227,390573,17222,5281
22-04-2019,870041,6.35303E+12,4.66E+19,93772526863,0.199,341880,17408,5310
23-04-2019,912601,6.35303E+12,3.90E+19,97662454341,0.219,311637,22296,5530
24-04-2019,919674,6.35303E+12,4.39E+19,96904144131,0.271,404116,19743,5487
25-04-2019,924603,6.35303E+12,4.83E+19,95925292743,0.211,383946,19506,5431
26-04-2019,912588,6.35303E+12,4.69E+19,92746300356,0.221,381058,21070,5250
27-04-2019,925283,6.35303E+12,4.83E+19,92784179818,0.192,358871,16710,5252
28-04-2019,770961,6.35303E+12,4.47E+19,92943221561,0.245,383128,17580,5260
29-04-2019,855870,6.35303E+12,5.18E+19,92594853954,0.213,363044,20448,5240
30-04-2019,899400,6.35303E+12,4.86E+19,93043246778,0.199,346346,21581,5265
01-05-2019,878786,6.35303E+12,5.07E+19,94635456783,0.233,439378,20851,5354
02-05-2019,851260,6.35303E+12,5.49E+19,96029147100,0.234,452462,22445,5432
03-05-2019,904175,6.35303E+12,5.33E+19,1.00846E+11,0.212,382880,24485,5704
04-05-2019,908610,6.55405E+12,4.81E+19,1.01675E+11,0.204,355778,17068,5750
05-05-2019,931057,6.70217E+12,4.23E+19,1.02165E+11,0.229,330603,16535,5778
06-05-2019,908994,6.70217E+12,4.68E+19,1.01022E+11,0.24,378325,17404,5712
07-05-2019,908495,6.70217E+12,4.68E+19,1.04727E+11,0.213,329816,23358,5921
08-05-2019,907981,6.70217E+12,4.72E+19,1.04384E+11,0.251,392929,21963,5901
09-05-2019,911632,6.70217E+12,4.84E+19,1.07648E+11,0.249,361419,23754,6085
10-05-2019,890047,6.70217E+12,4.62E+19,1.11771E+11,0.231,322838,26998,6318
11-05-2019,917647,6.70217E+12,4.34E+19,1.20429E+11,0.274,344827,28634,6807
12-05-2019,911056,6.70217E+12,4.78E+19,1.26659E+11,0.312,338413,24282,7158
13-05-2019,898227,6.70217E+12,5.43E+19,1.30951E+11,0.3,390261,30708,7400
14-05-2019,894692,6.70217E+12,5.45E+19,1.41398E+11,0.298,367218,30481,7988
15-05-2019,909571,6.70217E+12,4.99E+19,1.42461E+11,0.331,368752,26417,8047
16-05-2019,906968,6.70217E+12,5.02E+19,1.41495E+11,0.327,374916,25357,7992
17-05-2019,910634,6.70217E+12,5.02E+19,1.29035E+11,0.307,361503,24758,7287
18-05-2019,899666,6.70378E+12,4.98E+19,1.29773E+11,0.301,359551,21030,7328
19-05-2019,871045,6.70463E+12,5.26E+19,1.40128E+11,0.325,346696,23521,7912
20-05-2019,868940,6.70463E+12,5.77E+19,1.39926E+11,0.301,381421,26986,7900
21-05-2019,911556,6.70463E+12,5.00E+19,1.40617E+11,0.336,380736,26690,7938
22-05-2019,893892,6.70463E+12,5.19E+19,1.39675E+11,0.344,394720,28228,7884
23-05-2019,913728,6.70463E+12,5.63E+19,1.36449E+11,0.292,389185,23030,7701
24-05-2019,886810,6.70463E+12,5.03E+19,1.41326E+11,0.333,373729,24832,7975
25-05-2019,889359,6.70463E+12,5.17E+19,1.42182E+11,0.291,338258,21858,8023
26-05-2019,795489,6.70463E+12,5.05E+19,1.4361E+11,0.346,373907,24478,8103
27-05-2019,881217,6.70463E+12,5.46E+19,1.55409E+11,0.365,399417,28581,8767
28-05-2019,903698,6.70463E+12,5.51E+19,1.54597E+11,0.355,390263,26446,8720
29-05-2019,870567,6.70463E+12,5.60E+19,1.5334E+11,0.365,404981,25021,8648
30-05-2019,862583,6.7471E+12,5.70E+19,1.5313E+11,0.331,376714,27798,8636
31-05-2019,900471,7.45968E+12,5.10E+19,1.48177E+11,0.273,298880,23693,8356
01-06-2019,916213,7.45968E+12,5.12E+19,1.51485E+11,0.341,331941,18033,8541
02-06-2019,895994,7.45968E+12,4.99E+19,1.5364E+11,0.305,300872,17800,8662
03-06-2019,882347,7.45968E+12,4.70E+19,1.51444E+11,0.306,293890,21639,8537
04-06-2019,913450,7.45968E+12,4.98E+19,1.39589E+11,0.339,374609,22663,7868
05-06-2019,900845,7.45968E+12,6.04E+19,1.37996E+11,0.278,372788,20976,7778
06-06-2019,861381,7.45968E+12,5.92E+19,1.37635E+11,0.273,364369,18986,7756
07-06-2019,847486,7.45968E+12,5.64E+19,1.40805E+11,0.293,349853,18556,7934
08-06-2019,846515,7.45968E+12,5.15E+19,1.40887E+11,0.25,294245,16193,7938
09-06-2019,728182,7.45968E+12,5.29E+19,1.38378E+11,0.28,300770,14067,7796
10-06-2019,847699,7.45968E+12,5.71E+19,1.38641E+11,0.283,353472,16525,7810
11-06-2019,911798,7.45968E+12,5.28E+19,1.39979E+11,0.283,340306,16251,7884
12-06-2019,911134,7.45968E+12,5.22E+19,1.42371E+11,0.268,328333,16268,8018
13-06-2019,909725,7.45968E+12,5.24E+19,1.44784E+11,0.311,364222,17035,8153
14-06-2019,885279,7.41148E+12,5.79E+19,1.4806E+11,0.321,364214,18696,8337
15-06-2019,906314,7.4094E+12,6.18E+19,1.54751E+11,0.269,330808,16573,8713
16-06-2019,872928,7.4094E+12,5.02E+19,1.61297E+11,0.308,295124,22492,9081
17-06-2019,899943,7.4094E+12,4.79E+19,1.63882E+11,0.343,320939,20646,9225
18-06-2019,910979,7.4094E+12,5.53E+19,1.62769E+11,0.357,394680,21527,9161
19-06-2019,871520,7.4094E+12,6.06E+19,1.62591E+11,0.35,400855,18490,9150
20-06-2019,871941,7.4094E+12,6.13E+19,1.65959E+11,0.291,329959,22820,9339
21-06-2019,909309,7.4094E+12,5.03E+19,1.74097E+11,0.348,337608,27828,9796
22-06-2019,918583,7.4094E+12,5.11E+19,1.90763E+11,0.396,353934,39374,10733
23-06-2019,882234,7.4094E+12,6.11E+19,1.91627E+11,0.413,379907,24127,10780
24-06-2019,886333,7.4094E+12,6.44E+19,1.93164E+11,0.39,388165,25892,10865
25-06-2019,889395,7.4094E+12,6.04E+19,2.01277E+11,0.365,361239,27019,11320
26-06-2019,917622,7.4094E+12,5.72E+19,2.25273E+11,0.498,399459,41687,12668
27-06-2019,920148,7.86812E+12,6.09E+19,2.10316E+11,0.384,360908,30175,11826
28-06-2019,912683,7.93471E+12,6.08E+19,2.08136E+11,0.427,406931,27588,11702
29-06-2019,847676,7.93471E+12,6.84E+19,2.11102E+11,0.396,356508,21149,11867
30-06-2019,768920,7.93471E+12,6.26E+19,2.05818E+11,0.37,330579,17663,11569
01-07-2019,875591,7.93471E+12,5.87E+19,1.90533E+11,0.349,336719,23124,10709
02-07-2019,917866,7.93471E+12,5.64E+19,1.83681E+11,0.383,373251,23546,10323
03-07-2019,878495,7.93471E+12,6.83E+19,2.01762E+11,0.373,397382,22563,11337
04-07-2019,863198,7.93471E+12,6.84E+19,2.09163E+11,0.373,370537,19546,11752
05-07-2019,785635,7.93471E+12,6.98E+19,1.98311E+11,0.389,378264,19656,11141
06-07-2019,696733,7.93471E+12,7.26E+19,2.02656E+11,0.357,348496,16184,11383
07-07-2019,737195,7.93471E+12,6.43E+19,2.01143E+11,0.344,313120,15820,11297
08-07-2019,813077,7.93471E+12,6.61E+19,2.09466E+11,0.408,378788,21434,11763
09-07-2019,855761,8.58745E+12,7.26E+19,2.22554E+11,0.344,365434,22180,12497
10-07-2019,897453,9.06416E+12,6.07E+19,2.25211E+11,0.354,315535,23834,12645
11-07-2019,903222,9.06416E+12,5.96E+19,2.06426E+11,0.329,325647,20230,11589
12-07-2019,912313,9.06416E+12,6.74E+19,2.06348E+11,0.364,360735,31450,11583
13-07-2019,795302,9.06416E+12,6.63E+19,2.03531E+11,0.311,304404,21442,11424
14-07-2019,723537,9.06416E+12,6.78E+19,1.93652E+11,0.297,303142,19451,10868
15-07-2019,858118,9.06416E+12,6.42E+19,1.85909E+11,0.307,348965,22735,10433
16-07-2019,826407,9.06416E+12,6.86E+19,1.84702E+11,0.316,363175,22784,10364
17-07-2019,835365,9.06416E+12,6.94E+19,1.70755E+11,0.238,324759,24278,9580
18-07-2019,910833,9.06416E+12,5.52E+19,1.79199E+11,0.288,315624,24597,10053
19-07-2019,910221,9.06416E+12,5.41E+19,1.86624E+11,0.299,299773,25759,10469
20-07-2019,821637,9.06416E+12,6.96E+19,1.90262E+11,0.347,322825,21566,10672
21-07-2019,687059,9.06416E+12,7.40E+19,1.88635E+11,0.272,283785,20697,10579
22-07-2019,750246,9.06416E+12,7.15E+19,1.86483E+11,0.297,319241,23274,10458
23-07-2019,821984,9.03316E+12,5.90E+19,1.79809E+11,0.314,320209,21610,10082
24-07-2019,780391,9.01379E+12,6.76E+19,1.73249E+11,0.257,295450,22926,9714
25-07-2019,829155,9.01379E+12,6.37E+19,1.78873E+11,0.304,336386,19361,10028
26-07-2019,714614,9.01379E+12,7.02E+19,1.74515E+11,0.296,319446,17954,9782
27-07-2019,648639,9.01379E+12,7.40E+19,1.73679E+11,0.254,283740,16400,9734
28-07-2019,544655,9.01379E+12,7.26E+19,1.69509E+11,0.29,272799,14762,9499
29-07-2019,713072,9.01379E+12,7.90E+19,1.70543E+11,0.259,333451,17179,9556
30-07-2019,823513,9.01379E+12,6.57E+19,1.70395E+11,0.267,328233,18294,9547
31-07-2019,743955,9.01379E+12,6.83E+19,1.75831E+11,0.316,361166,19647,9850
01-08-2019,846588,9.01379E+12,7.70E+19,1.80003E+11,0.238,335801,19930,10083
02-08-2019,779623,9.01379E+12,6.80E+19,1.87152E+11,0.333,349387,19806,10482
03-08-2019,656558,9.01379E+12,7.60E+19,1.92668E+11,0.311,327415,15856,10790
04-08-2019,627600,9.01379E+12,7.68E+19,1.9311E+11,0.297,298638,15514,10814
05-08-2019,877361,9.89023E+12,7.94E+19,2.08595E+11,0.269,338993,24014,11680
06-08-2019,847750,9.98535E+12,7.58E+19,2.10265E+11,0.319,368187,21526,11772
07-08-2019,885359,9.98535E+12,8.02E+19,2.0947E+11,0.29,370756,19684,11726
08-08-2019,895146,9.98535E+12,6.77E+19,2.11006E+11,0.322,336039,17352,11811
09-08-2019,827786,9.98535E+12,7.34E+19,2.11492E+11,0.307,340978,17787,11837
10-08-2019,686481,9.98535E+12,7.26E+19,2.0732E+11,0.308,303987,15781,11602
11-08-2019,599333,9.98535E+12,7.91E+19,2.03779E+11,0.28,273127,14407,11403
12-08-2019,784320,9.98535E+12,7.37E+19,2.03821E+11,0.265,297313,18156,11404
13-08-2019,877266,9.98535E+12,7.19E+19,1.99494E+11,0.316,370590,18208,11161
14-08-2019,835040,9.98535E+12,7.33E+19,1.87606E+11,0.281,359845,19072,10494
15-08-2019,781475,9.98535E+12,7.87E+19,1.79407E+11,0.257,355487,19697,10035
16-08-2019,764115,9.98535E+12,7.59E+19,1.83183E+11,0.255,323478,19352,10245
17-08-2019,755273,9.98535E+12,6.73E+19,1.8434E+11,0.251,288128,15703,10309
18-08-2019,730153,1.00168E+13,6.57E+19,1.84114E+11,0.251,276239,14246,10295
19-08-2019,711830,1.01835E+13,7.50E+19,1.89831E+11,0.294,330310,16770,10614
20-08-2019,789175,1.01835E+13,7.94E+19,1.92428E+11,0.266,333151,16596,10758
21-08-2019,856752,1.01835E+13,7.21E+19,1.82818E+11,0.248,308672,18179,10219
22-08-2019,884853,1.01835E+13,6.88E+19,1.79957E+11,0.265,322312,17858,10058
23-08-2019,801272,1.01835E+13,7.49E+19,1.83683E+11,0.268,340067,17668,10266
24-08-2019,691934,1.01835E+13,8.02E+19,1.81748E+11,0.257,304321,14618,10156
25-08-2019,628730,1.01835E+13,7.82E+19,1.80824E+11,0.253,288779,14278,10104
26-08-2019,854486,1.01835E+13,7.56E+19,1.85241E+11,0.239,318082,16826,10349
27-08-2019,850752,1.01835E+13,6.91E+19,1.82418E+11,0.254,325849,20448,10191
28-08-2019,778932,1.01835E+13,7.37E+19,1.80552E+11,0.263,341049,19033,10085
29-08-2019,739454,1.01835E+13,8.01E+19,1.70685E+11,0.249,346569,17137,9533
30-08-2019,749704,1.01835E+13,8.18E+19,1.71107E+11,0.238,349040,16339,9556
31-08-2019,670998,1.01835E+13,8.03E+19,1.7207E+11,0.251,342029,13453,9608
01-09-2019,663999,1.06856E+13,8.63E+19,1.72587E+11,0.202,285325,14620,9636
02-09-2019,793282,1.0772E+13,7.67E+19,1.77946E+11,0.245,327099,17337,9934
03-09-2019,793126,1.0772E+13,8.45E+19,1.88405E+11,0.26,370467,20903,10517
04-09-2019,871268,1.0772E+13,7.87E+19,1.89304E+11,0.233,324605,18177,10566
05-09-2019,765116,1.0772E+13,8.47E+19,1.89476E+11,0.262,352245,16187,10575
06-09-2019,802831,1.0772E+13,8.67E+19,1.90929E+11,0.247,365373,18376,10655
07-09-2019,684332,1.0772E+13,7.80E+19,1.86851E+11,0.254,314279,14526,10426
08-09-2019,513723,1.0772E+13,8.96E+19,1.87618E+11,0.261,288330,14593,10467
09-09-2019,777857,1.0772E+13,8.95E+19,1.84983E+11,0.214,316706,17004,10319
10-09-2019,659493,1.0772E+13,8.76E+19,1.83632E+11,0.27,339676,18300,10243
