time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1664834400,286.37,285.5,285.91,3230.41,923541.51,285.81,direct,
1664838000,287.78,285.74,285.81,5131.03,1472112.05,287.07,direct,
1664841600,288.04,286.3,287.07,4591.81,1317943.93,286.65,direct,
1664845200,287.26,286.54,286.65,1494.9,429045.57,286.8,direct,
1664848800,287.2,286.62,286.8,2415.07,692736.24,287.15,direct,
1664852400,287.98,286.99,287.15,4038.43,1161209.38,287.64,direct,
1664856000,288.02,286.75,287.64,3178.37,913020.71,286.91,direct,
1664859600,287.22,286.59,286.91,6849.47,1965152.08,286.8,direct,
1664863200,288.77,286.42,286.8,10015.2,2885012.59,288.54,direct,
1664866800,291.31,288.52,288.54,11307.27,3278231.64,290.9,direct,
1664870400,292.87,289.7,290.9,14008.14,4080260.94,290.08,direct,
1664874000,291.19,289.47,290.08,4053.17,1177250.59,290.98,direct,
1664877600,292.19,290.76,290.98,4412.96,1286198.5,291.38,direct,
1664881200,292.12,290.79,291.38,3881.48,1130368.65,292,direct,
1664884800,292.88,291.52,292,3725.55,1088540.15,292.82,direct,
1664888400,296.26,292.57,292.82,11051.97,3252992.63,296.08,direct,
1664892000,297.37,295,296.08,8510.58,2520321.39,295.44,direct,
1664895600,295.57,293.69,295.44,6474.04,1905520.11,294.15,direct,
1664899200,295.37,293.58,294.15,5800.72,1708619.75,294.76,direct,
1664902800,295.08,292.69,294.76,6237.48,1831168.13,294.41,direct,
1664906400,296.41,294.38,294.41,8247.65,2436758.11,296.27,direct,
1664910000,297.16,295.09,296.27,10938.15,3240530.83,296.78,direct,
1664913600,298.41,296.69,296.78,20598.34,6124257.36,296.82,direct,
1664917200,297.71,295.79,296.82,5671.87,1683987.43,295.95,direct,
1664920800,296.01,294.73,295.95,4427.79,1307602.16,295.9,direct,
1664924400,296.91,295.23,295.9,3499.97,1036774.41,296.37,direct,
1664928000,296.49,295.23,296.37,3383.9,1000866.68,295.39,direct,
1664931600,295.72,295.03,295.39,2621.88,774385.25,295.19,direct,
1664935200,295.69,294.47,295.19,2952.47,870388.48,294.64,direct,
1664938800,295.5,294.3,294.64,3799.14,1120150.99,294.89,direct,
1664942400,295.34,294.24,294.89,1805.01,531857.8,294.62,direct,
1664946000,295.51,294.42,294.62,1199.15,353869.38,295.47,direct,
1664949600,296,295.1,295.47,1633.68,482778.08,295.67,direct,
1664953200,295.74,293.94,295.67,6760.31,1995191.89,294.12,direct,
1664956800,294.3,291.75,294.12,4978.49,1457349.87,292.95,direct,
1664960400,292.99,291.01,292.95,3044.12,888431.04,291.67,direct,
1664964000,292.81,291.54,291.67,3315.39,968485.56,292.7,direct,
1664967600,292.7,291.16,292.7,3808.78,1111458.5,292.05,direct,
1664971200,292.98,291.54,292.05,3659.99,1070053.09,292.26,direct,
1664974800,292.54,290.32,292.26,5775.82,1681970.93,291.5,direct,
1664978400,291.65,289.28,291.5,7189.44,2086869.44,290.91,direct,
1664982000,293.32,290.74,290.91,3747.35,1094909.98,292.73,direct,
1664985600,294.9,292.64,292.73,5084,1494588.05,294.48,direct,
1664989200,294.9,293.22,294.48,2592.78,762040.45,293.62,direct,
1664992800,294.34,293.26,293.62,1754.66,515703.4,294.18,direct,
1664996400,294.98,293.15,294.18,2458.97,722964.94,293.25,direct,
1665000000,293.52,292.17,293.25,2760.98,807945.41,292.52,direct,
1665003600,293.61,292.81,292.64,2733.74,800453.26,292.81,multiply,BTC
1665007200,294.12,292.41,292.89,2240.34,656957.19,294.01,direct,
1665010800,294.5,293.54,294.01,1514.66,445372.61,294.2,direct,
1665014400,296.85,293.99,294.2,6576.99,1945905.68,296.34,direct,
1665018000,297.89,296.29,296.34,4746.2,1410902,297.17,direct,
1665021600,297.27,296.03,297.17,2424.76,719148.09,296.72,direct,
1665025200,296.87,296.02,296.72,1678.68,497499.26,296.36,direct,
1665028800,296.74,295.67,296.36,2020.76,598610.46,295.73,direct,
1665032400,296.15,295.36,295.73,5312.13,1570527.38,295.91,direct,
1665036000,295.91,293.86,295.91,4143.46,1221820.95,293.93,direct,
1665039600,295.76,293.93,293.93,3611.62,1064335.47,295.62,direct,
1665043200,296.18,293.69,295.62,3272.07,964132.5,294.02,direct,
1665046800,295.11,293.85,294.02,2590.26,762890.3,293.92,direct,
1665050400,294.74,293.82,293.92,2418.98,711117.62,294.07,direct,
1665054000,295.16,293.84,294.07,2648.6,780103.94,295.11,direct,
1665057600,295.87,293.79,295.11,4248.28,1254038.4,293.91,direct,
1665061200,295.37,292.98,293.91,6476.02,1903408.08,293.75,direct,
